Store name,Address,City,Province,Postal Code
"Light & Motion Lights Retailer - Mountain Equipment Coop MEC in Vancouver, British Columbia","1810 Fir Street
",Vancouver,British Columbia,V6J 3B1
"Light & Motion Lights Retailer - Mozaik in Vancouver, British Columbia","1810 Fir Street
",Vancouver,British Columbia,V6J 3B1
"Light & Motion Lights Retailer - Reckless Bike Stores - Fir Street in Vancouver, British Columbia","4433 West 10th Ave
",Vancouver,British Columbia,V6R 2H8
"Light & Motion Lights Retailer - Reckless Bike Stores - Fir Street in Vancouver, British Columbia","4433 West 10th Ave
",Vancouver,British Columbia,V6R 2H8
"Light & Motion Lights Retailer - The Bike Gallery in Vancouver, British Columbia","2745 W 4th Ave.
",Vancouver,British Columbia,V6K 1P9
"Light & Motion Lights Retailer - The Bike Gallery in Vancouver, British Columbia","199 Dallas Road
",Victoria,British Columbia,V8V 1A1
"Light & Motion Lights Retailer - Vancouver Diving Locker, British Columbia","199 Dallas Road
",Victoria,British Columbia,V8V 1A1
"Light & Motion Lights Retailer - Ogden Point Dive Centre in Victoria, British Columbia","650 Hillside Avenue
",Victoria,British Columbia,V8T 1Z2
"Light & Motion Lights Retailer - Ogden Point Dive Centre in Victoria, British Columbia","650 Hillside Avenue
",Victoria,British Columbia,V8T 1Z2
"Light & Motion Lights Retailer - Russ Hays The Bicycle Shop in Victoria, British Columbia","105-1790 Island Hwy
",Victoria,British Columbia,v9b 1a8
"Light & Motion Lights Retailer - Russ Hays The Bicycle Shop in Victoria, British Columbia","105-1790 Island Hwy
",Victoria,British Columbia,v9b 1a8
"Light & Motion Lights Retailer - Wilson Diving in Victoria, British Columbia","386 Queen St
",Fredericton,New Brunswick,E3B 1B5
"Light & Motion Lights Retailer - Wilson Diving in Victoria, British Columbia","6112 Quinpool Road
",Halifax,Nova Scotia,
"Light & Motion Lights Retailer - The Radical Edge in Fredericton, New Brunswick","6112 Quinpool Road
",Halifax,Nova Scotia,B3L 1A2
"Light & Motion Lights Retailer - Cyclesmith in Halifax, Nova Scotia","RR#1  579 Blue Ricks Rd.
",Lunenburg,Nova Scotia,B0J 2C0
"Light & Motion Lights Retailer - Cyclesmith Inc. (Halifax), Nova Scotia","41 Dunlop Street West
",Barrie,Ontario,L4N1Y2
"Light & Motion Lights Retailer - Lunenburg Bike Barn, Nova Scotia","3245 Harvester Road
",Burlington,Ontario,L7N3T7
"Light & Motion Lights Retailer - The Bike Zone in Barrie, Ontario","410 Hespeler Road
",Cambridge,Ontario,N1R 6J6
"Light & Motion Lights Retailer - Float'N Flag Sport & Dive in Burlington, Ontario","194 Victoria St. North
",Kitchener,Ontario,N2H5C6
"Light & Motion Lights Retailer - Grand River Cycle in Cambridge, Ontario","732 York Street
",London,Ontario,N4W2S8
"Light & Motion Lights Retailer - Groundhog Divers in Kitchener, Ontario","732 York Street
",London,Ontario,N4W2S8
"Light & Motion Lights Retailer - London Scuba Centre, Ontario","17915 Leslie Street
          Unit 5 ",Newmarket,Ontario,
"Light & Motion Lights Retailer - London Scuba Centre, Ontario","1380 Speers Road Unit 10
",Oakville,Ontario,L6L5V3
"Light & Motion Lights Retailer - Spoke 0 Motion in Newmarket, Ontario","1883 Merivale Road
",Ottawa,Ontario,
"Light & Motion Lights Retailer - The Dive Academy in Oakville, Ontario","9033 Leslie Street
",Richmond Hill,Ontario,L4B 4K3
"Light & Motion Lights Retailer - Diver's Wearhouse in Ottawa, Ontario","329 Wellan Ave.
",St. Catharines,Ontario,L2R2R2
"Light & Motion Lights Retailer - Scuba 2000 in Richmond Hill, Ontario","329 Wellan Ave.
",St. Catharines,Ontario,L2R2R2
"Light & Motion Lights Retailer - Dan's Dive Shop in St. Catharines, Ontario","4020 Dundas St. West
",Toronto,Ontario,M6S4W6
"Light & Motion Lights Retailer - Dan's Dive Shop in St. Catharines, Ontario","47 Front St E
",Toronto,Ontario,M5E 1B3
"Light & Motion Lights Retailer - Aquarius Scuba Diving Centre Inc in Toronto, Ontario","2665 Yonge St
",Toronto,Ontario,M4R 1J8
"Light & Motion Lights Retailer - Europe Bound in Toronto, Ontario","382 King St. N
",Waterloo,Ontario,N2J 2Z3
"Light & Motion Lights Retailer - Sporting Life in Toronto, Ontario","44 RUE DES MERLES
",Coteau du Lac,Quebec,J0P 1B0
"Light & Motion Lights Retailer - Adventure Guide in Waterloo, Ontario","44 RUE DES MERLES
",Coteau du Lac,Quebec,J0P 1B0
"Light & Motion Lights Retailer - PLONGEUR SUBAQUATIQUE in Coteau du Lac, Quebec","1175 Boulevard Mgr.
",Langlois Valleyfield,Quebec,J6S1C1
"Light & Motion Lights Retailer - PLONGEUR SUBAQUATIQUE in Coteau du Lac, Quebec","1175 Boulevard Mgr.
",Langlois Valleyfield,Quebec,J6S1C1
"Light & Motion Lights Retailer - Soulo Inc. in Langlois Valleyfield, Quebec","2777 Boul. Saint-Martin Ouest
",Laval,Quebec,H2K 2H9
"Light & Motion Lights Retailer - Soulo Inc. in Langlois Valleyfield, Quebec","2777 Boul. Saint-Martin Ouest
",Laval,Quebec,H2K 2H9
"Light & Motion Lights Retailer - La Cordée Plein Air Inc in Laval, Quebec","10514 St-Laurent Bvd.
",Montreal,Quebec,H3L2P4
"Light & Motion Lights Retailer - La Cordée Plein Air Inc in Laval, Quebec","3837 Rue Saint Jacques
",Montreal,Quebec,H4C1H5
"Light & Motion Lights Retailer - Centre De Plongee Nepteau Inc. in Montreal, Quebec","5190 blu. St-Laurent
",Montreal,Quebec,H2T 1R8
"Light & Motion Lights Retailer - Einstein Scuba in Montreal, Quebec","4601 Iberville
",Montreal,Quebec,H2H2L9
"Light & Motion Lights Retailer - Le Yeti - Montreal, Quebec","151-A Cartier Ave.
",Pointe-Claire,Quebec,H9S-4R9
"Light & Motion Lights Retailer - Plongee CPAS in Montreal, Quebec","2700 Jean Perrin
",Quebec,Quebec,G2C1S9
"Light & Motion Lights Retailer - Action Scuba in Pointe-Claire, Quebec","2700 Jean Perrin
",Quebec,Quebec,G2C1S9
"Light & Motion Lights Retailer - Plongee Capitale in Quebec, Quebec","409 Rue Notre-Dame
",Repentigny,Quebec,J6A2T2
"Light & Motion Lights Retailer - Plongee Capitale in Quebec, Quebec","2444 rue de I’Eglise
",Val-David,Quebec,J0T 2N0
"Light & Motion Lights Retailer - Scuba Surface Inc. in Repentigny, Quebec","2444 rue de I’Eglise
",Val-David,Quebec,J0T 2N0
"Light & Motion Lights Retailer - Roc & Ride in Val-David, Quebec","355 A Pie X
",Victoriaville,Quebec,G6R0L9
"Light & Motion Lights Retailer - Roc & Ride in Val-David, Quebec","355 A Pie X
",Victoriaville,Quebec,G6R0L9
"Light & Motion Lights Retailer - Plongee XL in Victoriaville, Quebec","177 Kenmount Road
",St. John's,Newfoundland,A1B 3P9
"Light & Motion Lights Retailer - Plongee XL in Victoriaville, Quebec","25 Water Street
",Summerside,Prince Edward Island,C1N 1A3
"Lincoln Dealer - Cabot Ford Lincoln in St. John's, Newfoundland","12849-20th Avenue
",Blairmore,Alberta,T0K 0E0
"Lincoln Dealer - D Alex MacDonald Ford Lincoln in Summerside, Prince Edward Island","42 Midlake Blvd. SE
",Calgary,Alberta,T2X 3C7
"Lindsay Phillips Retailer - Neat n'Nifty in Blairmore, Alberta","4851-50TH STR
",Camrose,Alberta,T9K 2S8
"Lindsay Phillips Retailer - Spruce it up Garden Centre in Calgary, Alberta","5123 50th Ave
",Cold Lake,Alberta,T4V 1P6
"Lindsay Phillips Retailer - Sole City Shoes in Camrose, Alberta","1904-20 street
",Didsbury,Alberta,T9M 1P2
"Lindsay Phillips Retailer - Appara Shoes in Cold Lake, Alberta","Suite 450, Box 3 Comp 8, RR2
",Drayton Valley,Alberta,T0M 0W0
"Lindsay Phillips Retailer - Fashions on Main, Inc in Didsbury, Alberta","2-118 Millennium Drive
",Fort McMurray,Alberta,T6E 4C9
"Lindsay Phillips Retailer - Hair Care & More in Drayton Valley, Alberta","38 River Street
",Kentville,Alberta,B4N 1G9
"Lindsay Phillips Retailer - Kids Corner in Fort McMurray, Alberta","#102,52McRace St
",Okotoks,Alberta,T1S 1A6
"Lindsay Phillips Retailer - Occassions Gifts & Decor in Kentville, Alberta","#12,975 Broadmoor Blvd
",Sherwood Park,Alberta,
"Lindsay Phillips Retailer - Ginger Laurier in Okotoks, Alberta","12-975 Broadmoor Boulevard
",Sherwood Park,Alberta,T89 SW9
"Lindsay Phillips Retailer - Key Lime Athletic Wear in Sherwood Park, Alberta","357 Main Street NW, Box 15S
",Slave Lake,Alberta,T0G 2A0
"Lindsay Phillips Retailer - Key-Lime Athletic Wear in Sherwood Park, Alberta","#2-310-10th,St
",Wainwright,Alberta,P9W 1P6
"Lindsay Phillips Retailer - Appara Shoes in Slave Lake, Alberta","9F-1410 Parkway Boulevard
",Coquitlam,British Columbia,V3E 3J7
"Lindsay Phillips Retailer - Globe Footwear Ltd in Wainwright, Alberta","108-364-8th Street
",Courtenay,British Columbia,V9N 1N3
"Lindsay Phillips Retailer - Spinola Bay ... at home in Coquitlam, British Columbia","1020-102 Ave
",Dawson Creek,British Columbia,V1G 2B3
"Lindsay Phillips Retailer - Packables Travel Solutions in Courtenay, British Columbia","1209-56th St
",Delta,British Columbia,V4L 2A6
"Lindsay Phillips Retailer - Casual Concepts in Dawson Creek, British Columbia","101-125 7th Ave
",Kamloops,British Columbia,V2C 3N3
"Lindsay Phillips Retailer - La Maison De Blanche in Delta, British Columbia","523 Bernard
",Kelowna,British Columbia,V3A 4G2
"Lindsay Phillips Retailer - The Look Boutique in Kamloops, British Columbia","2653 Pandosy Street
",Kelowna,British Columbia,V1Y 6N9
"Lindsay Phillips Retailer - Cadence in Kelowna, British Columbia","#102, 20565 FRASER HWY.,
",LANGLEY,British Columbia,V3A 4G
"Lindsay Phillips Retailer - Coco Boutique in Kelowna, British Columbia","639B Baker St,
",Nelson,British Columbia,V0R 2W0
"Lindsay Phillips Retailer - Something About Shoes in LANGLEY, British Columbia","Box 166, 2740 Dundas Rd
",Shawnigan Lake,British Columbia,V7T 2W4
"Lindsay Phillips Retailer - Shoes For The Soul in Nelson, British Columbia","103 - 2537 Beacon  Avenue
",Sidney,British Columbia,V8L 1Y3
"Lindsay Phillips Retailer - Soul Sisters in Shawnigan Lake, British Columbia","103 - 2537 Beacon Avenue
",Sidney,British Columbia,V8L 1Y3
"Lindsay Phillips Retailer - Waterlily Shoes Ltd in Sidney, British Columbia","2020 Park Royal South, West
",Vancouver,British Columbia,V4T 2P3
"Lindsay Phillips Retailer - Waterlily Shoes Ltd. in Sidney, British Columbia","3116 30th Avenue
",Vernon,British Columbia,V1T 2C2
"Lindsay Phillips Retailer - Kiddie kobbler Shoes in Vancouver, British Columbia","116-2330 Hwy 97 South
",Westbank,British Columbia,V1Y 9V9
"Lindsay Phillips Retailer - Cougar Canyon Clothing in Vernon, British Columbia","2 Harvest Way East
",St. Paul,Manitoba,R2E 0L5
"Lindsay Phillips Retailer - Westbank Shoes, British Columbia","265 Main Street
",Fredericton,New Brunswick,E3A 1E1
"Lindsay Phillips Retailer - Posh Handbags in St. Paul, Manitoba","620 East Main Street Unit B
",Shediac,New Brunswick,E4P 2H3
"Lindsay Phillips Retailer - Fancy That in Fredericton, New Brunswick","106 Scotia Mall
",Yellowknife,Northwest Territories,L4G 1N3
"Lindsay Phillips Retailer - Island Beach Company in Shediac, New Brunswick","503 Chebucto Street
",Baddeck,Nova Scotia,X1A 3S8
"Lindsay Phillips Retailer - For Women Only in Yellowknife, Northwest Territories","Halifax International Airport
",Enfield,Nova Scotia,B2T 1K2
"Lindsay Phillips Retailer - Patchouli Accessories Boutique in Baddeck, Nova Scotia","38 River Street
",Kentville,Nova Scotia,B4N 1G9
"Lindsay Phillips Retailer - Island Beach Company in Enfield, Nova Scotia","230 Lincoln
",Lunenburg,Nova Scotia,B0J 2C0
"Lindsay Phillips Retailer - Occasions Gift and Decor in Kentville, Nova Scotia","1 Water Street
",Pictou,Nova Scotia,B0K 1H0
"Lindsay Phillips Retailer - Famous Town Ladies Shop in Lunenburg, Nova Scotia","49-65 Inglis Place
",Truro,Nova Scotia,B2N 4B5
"Lindsay Phillips Retailer - Ahead of Hair in Pictou, Nova Scotia","5249 St. Margarets Bay Road
",Upper Tantallon,Nova Scotia,B3Z 1H9
"Lindsay Phillips Retailer - Margolians in Truro, Nova Scotia","14800 Yonge Street
",Aurora,Ontario,K0L 1C0
"Lindsay Phillips Retailer - Unlimited Country in Upper Tantallon, Nova Scotia","44 Hastings St N,Box 1528
",Bancroft,Ontario,C0A 1N0
"Lindsay Phillips Retailer - Oakridge Outfitters-Aurora, Ontario","11 Main Street
",Bayfield,Ontario,N0M 1G0
"Lindsay Phillips Retailer - River Side Casuals in Bancroft, Ontario","39 Bolton street
",Bobcaygeon,Ontario,K0M 1A0
"Lindsay Phillips Retailer - Island Beach Company in Bayfield, Ontario","455 Brant st
",Burlington,Ontario,L7R 2G3
"Lindsay Phillips Retailer - Bigley shoes in Bobcaygeon, Ontario","15 Main Street
",Cambridge,Ontario,N1R 7G9
"Lindsay Phillips Retailer - Savvy Kids in Burlington, Ontario","22 King Street W
",Cobourg,Ontario,K9A 2L9
"Lindsay Phillips Retailer - Rosalind's Too Accessories in Cambridge, Ontario","209554 Hwy 26 W
",Collingwood,Ontario,L9Y 3Z2
"Lindsay Phillips Retailer - Indulgence in Cobourg, Ontario","36 Mill Street W
",Elora,Ontario,N0B 1S0
"Lindsay Phillips Retailer - Ladies Designers Fashions in Collingwood, Ontario","70 Main Street South
",Georgetown,Ontario,L7G 5R6
"Lindsay Phillips Retailer - Estate of Mind in Elora, Ontario","49 Gooderham Dr.
",Georgetown,Ontario,L7G 3G3
"Lindsay Phillips Retailer - Moxxi Boutique in Georgetown, Ontario","40 Main Street
",Grand Bend,Ontario,N0M 1T0
"Lindsay Phillips Retailer - Studio 49 in Georgetown, Ontario","165 Muskoka Rd. S.
",Gravenhurst,Ontario,P1P 1X3
"Lindsay Phillips Retailer - Island Beach Company in Grand Bend, Ontario","34 Erie Street
",Leamington,Ontario,N8H 2Z3
"Lindsay Phillips Retailer - Robertsons in Gravenhurst, Ontario","110 Kent Street West
",Lindsay,Ontario,K9V 2Y4
"Lindsay Phillips Retailer - Willabee's in Leamington, Ontario","487 Richmond Street
",London,Ontario,N6A 3E4
"Lindsay Phillips Retailer - Brittany Bros., Ontario","1700 Hyde Park Rd
",London,Ontario,N6H 5L7
"Lindsay Phillips Retailer - Quantum in London, Ontario","1900 Dundas Street W
",Mississauga,Ontario,L5K 1P9
"Lindsay Phillips Retailer - Sharon's of Hyde Park in London, Ontario","824 Palace Road
",Napanee,Ontario,K7R 3K9
"Lindsay Phillips Retailer - Strada Shoes in Mississauga, Ontario","17600 Yonge Street, Upper Canada Mall
",Newmarket,Ontario,C0B 1X0
"Lindsay Phillips Retailer - Touch of Class in Napanee, Ontario","680 Bank Street
",Ottawa,Ontario,L3Y 4Z1
"Lindsay Phillips Retailer - Sun Veil in Newmarket, Ontario","546 Goderich St.
",Port Elgin,Ontario,K1S 3T9
"Lindsay Phillips Retailer - Le Panier in Ottawa, Ontario","168 Queen Street
",Port Perry,Ontario,N0H 2C4
"Lindsay Phillips Retailer - Ralph's Hi-Way Shopette in Port Elgin, Ontario","5899 Rama Road
",Rama,Ontario,L9L 1B8
"Lindsay Phillips Retailer - Brock's in Port Perry, Ontario","11 Lakeshore Blvd
",Sauble Beach,Ontario,L0K 1T0
"Lindsay Phillips Retailer - The Gathering Place in Rama, Ontario","446 Queen Street East
",Sault Ste. Marie,Ontario,P3E 5B2
"Lindsay Phillips Retailer - Island Beach Company in Sauble Beach, Ontario","10 Norfolk St.S.
",Simcoe,Ontario,N0H 2G0
"Lindsay Phillips Retailer - Lotus/ Jasmine in Sault Ste. Marie, Ontario","Pen Centre
",St. Catharines,Ontario,P6A 1Z7
"Lindsay Phillips Retailer - Accents in Simcoe, Ontario","221 Glendale Avenue
",St. Catharines,Ontario,L2T 2K9
"Lindsay Phillips Retailer - Neat Stuff in St. Catharines, Ontario","445 Talbot st
",St.Thomas,Ontario,N3Y 2V9
"Lindsay Phillips Retailer - Neat Stuff in St. Catharines, Ontario","South Ridge Mall
",Sudbury,Ontario,L2T 2K9
"Lindsay Phillips Retailer - Abbeywood's Emporium in St.Thomas, Ontario","2646 Yonge Street
",Toronto,Ontario,M4P 2J5
"Lindsay Phillips Retailer - The Lingerie Shoppe in Sudbury, Ontario","1755 Avenue Rd.
",Toronto,Ontario,N5P 1C1
"Lindsay Phillips Retailer - I Heart Accessories in Toronto, Ontario","Bayview Village, 2901 Bayview Ave
",Toronto,Ontario,M5M 3Z4
"Lindsay Phillips Retailer - Out on a Limb in Toronto, Ontario","791 Bathurst Street
",Toronto,Ontario,M5S 1Z5
"Lindsay Phillips Retailer - Tabi in Toronto, Ontario","2264 Bloor Street West
",Toronto,Ontario,M6S 1N9
"Lindsay Phillips Retailer - Trove in Toronto, Ontario","193 Main Street
",Unionville,Ontario,L3R 2G8
"Lindsay Phillips Retailer - Trove in Toronto, Ontario","75 King Street South
",Waterloo,Ontario,W2J 1P2
"Lindsay Phillips Retailer - Lou Lou's Boutique in Unionville, Ontario","PEI Emporium
",Borden,Prince Edward Island,C1A 8R8
"Lindsay Phillips Retailer - Fitness & Swim Classics in Waterloo, Ontario","Sunset Campground
",Cavendish Beach,Prince Edward Island,C1A 4J5
"Lindsay Phillips Retailer - Island Beach Company in Borden, Prince Edward Island","Peakes Quay
",Charlottetown,Prince Edward Island,H9S 4I3
"Lindsay Phillips Retailer - Island Beach Company in Cavendish Beach, Prince Edward Island","Confederation Court Mall
",Charlottetown,Prince Edward Island,J8E 1E2
"Lindsay Phillips Retailer - Island Beach Company in Charlottetown, Prince Edward Island","116 ch,kamdahar,cp 2629
",Mont-tremblant,Quebec,J4P 1W8
"Lindsay Phillips Retailer - Island Beach Company in Charlottetown, Prince Edward Island","300 Lakeshore Road
",Pointe Claire,Quebec,H93 4L3
"Lindsay Phillips Retailer - Les Cuirs Tour Eiffel in Mont-tremblant, Quebec","300 Lakeshore Road
",Pointe Claire,Quebec,H9S 4L3
"Lindsay Phillips Retailer - Le Panier in Pointe Claire, Quebec","20, rue Webster
",Saint-Lambert,Quebec,S0E 1A0
"Lindsay Phillips Retailer - Le Panier in Pointe Claire, Quebec","Promenade Ste-Adele
",Ste-Adele,Quebec,S6V 7J4
"Lindsay Phillips Retailer - Victoria & Webster in Saint-Lambert, Quebec","300 bord du lac
",pointe claire,Quebec,J8B 1A7
"Lindsay Phillips Retailer - Creations Florales de Ste-Adele, Quebec","1121 Main Street
",Melfort,Saskatchewan,S7K 0B2
"Lindsay Phillips Retailer - Le Panier in pointe claire, Quebec","Gateway Mall 1403 Central Avenue
",Prince Albert,Saskatchewan,S6V 7J4
"Lindsay Phillips Retailer - Mel-City Florists in Melfort, Saskatchewan","127-21st St.E
",Saskatoon,Saskatchewan,S7K 0B2
"Lindsay Phillips Retailer - Leather Stop in Prince Albert, Saskatchewan","Queensborough Landing
          805 Boyd St. ",New Westminster,British Columbia,V3M 5X2
"Lindsay Phillips Retailer - Etceteras Boutique in Saskatoon, Saskatchewan","Sears - Main level
          701 Granville Street ",Vancouver,British Columbia,V7Y 1L1
"Lindt Outlet Boutique New Westminster, British Columbia","The Queensway Commons 
          1557 The Queensway  ",Etobicoke,Ontario,M8Z 1T8
"Lindt Boutique Vancouver Pacific Centre, British Columbia","Tulane Power Centre
          4500 King Street East ",Kitchener,Ontario,N2P 2G4
"Lindt Outlet Boutique Etobicoke, Ontario","7090 Kennedy Road
",Mississauga,Ontario,L5S 0A3
"Lindt Outlet Boutique Kitchener, Ontario","1763 St. Laurent Blvd.
",Ottawa,Ontario,K1G 3V4
"Lindt Warehouse Outlet Boutique Mississauga, Ontario","2250 Markham Road
",Scarborough,Ontario,M1B 2W4
"Lindt Outlet Boutique Ottawa, Ontario","Quartier DIX30
          7200 Quartier Boulevard  ",Brossard,Quebec,J4Y 0B5
"Lindt Outlet Boutique Scarborough, Ontario","2360, Autoroute Chomedey (Aut 13)
          Mega Centre Notre-Dame, Ste-Dorothee ",Laval,Quebec,H7X 4G8
"Lindt Outlet Boutique Brossard, Quebec","Mega Centre des Sources
          58 Brunswick Boulevard  ",Pointe-Claire,Quebec,H9B 2L3
"Lindt Outlet Boutique Laval, Quebec","525 Pembina Hwy
",Winnipeg,Manitoba,R3M 3X4
"Lindt Outlet Boutique Pointe-Claire, Quebec","5 Trans Canada Hwy
",Steady brook,Newfoundland,A2H 2N2
"Line Skis Retailer - Sampson's Sporting Life in Winnipeg, Manitoba","6166 Quinpool Road
",Halifax,Nova Scotia,B3L 1A3
"Line Skis Retailer - Georges Ski World in Steady brook, Newfoundland","570 NORTH RIVER RD
",Charlottetown,Prince Edward Island,C1E 1J7
"Line Skis Retailer - Aerobics First in Halifax, Nova Scotia","5486 Spring Garden Road
",Halifax,Nova Scotia,B3J 1G4
"Line Skis Retailer - SPORTING INTENTIONS in Charlottetown, Prince Edward Island","100 E. Exchange
",Fort Worth,Texas,76164
"Lionetteny by Noa Sade Retailer - MILLS BROTHERS LTD in Halifax, Nova Scotia","P.o. Box 964
",Yellowknife,Northwest Territories,X1A 2N7
"Lionetteny by Noa Sade Retailer - MAVERICK  in Fort Worth, Texas","Sunridge Power Centre
          728-3221 Sunridge Way NE ",Calgary,Alberta,T1Y 7M4
"Lole Retailer - OVERLANDER (SDC) in Yellowknife, Northwest Territories","West Edmonton Mall
          8882 - 170 Street NW ",Edmonton,Alberta,T5T 3J7
